,fact,dt,10_metre_V_wind_component,Snow_density,Snowfall,Visibility,Surface_pressure,Convective_precipitation,Visual_cloud_cover,Total_cloud_cover,Precipitation_type,Instantaneous_10_metre_wind_gust,Medium_cloud_cover,Total_precipitation_rate,Convective_available_potential_energy,10_metre_U_wind_component,Skin_temperature,2_metre_temperature,Surface_solar_radiation_downwards,Wind_speed,Low_cloud_cover,Snow_depth,High_cloud_cover,Evaporation,Wind_Direction,2_metre_dewpoint_temperature,Total_precipitation,2_metre_relative_humidity,Clear_sky_direct_solar_radiation_at_surface,Snow_height,dayofyear,hours
11354,2997.0,2022-07-19 08:00:00,3.09,0.0,0.0,24135056.1203,94857.5,0.6714,0.0,100.0,255.0,0.0,0.0,0.0,744.27,8.2,7.7684788,28.8,0.3,18.5213,0.0,0.0,100.0,0.0,29.5,15.5,0.0,45.0,14006433.6,0.0,200,8
11355,3258.0,2022-07-19 09:00:00,1.15,0.0,0.0,24135174.0128,94886.0,0.6714,3.4763995,100.0,255.0,0.0,3.48,0.0,973.68,8.1,7.7684788,28.2,0.3,18.7351,0.0,0.0,100.0,0.0,29.0,16.3,0.0,48.0,16736889.6,0.0,200,9
11356,3073.0,2022-07-19 10:00:00,0.84,0.0,0.0,24134624.1379,94933.8,0.6714,88.3699417,100.0,255.0,0.0,88.37,0.0,1002.35,8.5,7.7684788,27.5,0.3,18.9213,1.84,0.0,100.0,0.0,28.0,16.6,0.0,51.0,19047801.6,0.0,200,10
11357,3311.0,2022-07-19 12:00:00,-0.09,0.0,0.0,24134910.7101,94998.6,0.0,100.0,100.0,255.0,0.0,100.0,0.0,775.63,8.5,7.6102598,25.2,0.3,19.164,0.0,0.0,100.0,0.0,25.3,16.9,0.0,60.0,0.0,0.0,200,12
11358,2066.0,2022-07-19 13:00:00,-0.17,0.0,0.0,24134998.6298,94973.7,0.0,100.0,100.0,255.0,0.0,100.0,0.0,275.87,7.7,7.6102598,24.2,0.3,19.2503,0.0,0.0,100.0,0.0,24.2,15.7,0.0,59.0,1618560.0,0.0,200,13
11359,1065.0,2022-07-19 14:00:00,0.01,0.0,0.0,24135180.1666,95001.7,0.0,87.6009966,96.63,255.0,0.0,87.6,0.0,34.52,7.2,7.6102598,22.3,0.3,19.264,0.25,0.0,96.63,0.0,22.0,14.8,0.0,63.0,2019384.0,0.0,200,14
11360,383.0,2022-07-19 15:00:00,-0.08,0.0,0.0,24135180.4504,94988.9,0.0,77.2854613,83.96,255.0,0.0,77.29,0.0,14.75,6.0,7.6569735,20.3,0.3,19.2503,0.28,0.0,70.97,0.0,19.7,15.5,0.0,74.0,2126304.0,0.0,200,15
11361,524.0,2022-07-19 16:00:00,0.19,0.0,0.0,24135063.2645,95025.1,0.0,52.3688152,52.4,255.0,0.0,52.37,0.0,0.0,7.5,7.6569735,18.0,0.3,19.1503,0.0,0.0,2.04,0.0,17.4,15.1,0.0,83.0,2223648.0,0.0,200,16
11362,349.0,2022-07-19 17:00:00,-0.3,0.0,0.0,24134926.9897,94998.5,0.0,37.2611384,100.0,255.0,0.0,37.26,0.0,0.0,1.5,7.6569735,15.4,0.3,18.964,0.0,0.0,100.0,0.0,14.5,14.0,0.0,91.0,2223648.0,0.0,200,17
11363,49.0,2022-07-19 18:00:00,0.08,0.0,0.0,24134928.5919,95055.5,0.0,99.9127614,99.91,255.0,0.0,99.91,0.0,0.0,7.5,7.6707051,14.8,0.3,18.764,0.0,0.0,94.9,0.0,14.1,13.2,0.0,90.0,2521209.6,0.0,200,18
11373,138.0,2022-07-20 04:00:00,-1.71,0.0,0.0,24134981.073,94980.7,0.0086,24.5616516,24.56,255.0,0.1373156,0.0,0.0,15.87,5.8,7.7295713,17.1,0.3,16.7721,24.56,0.0,0.0,0.0,17.9,12.3,0.0,73.0,3542112.0,0.0,201,4
11374,588.0,2022-07-20 05:00:00,-1.76,0.0,0.0,24135165.2924,94968.2,0.0222,4.9442353,4.94,255.0,0.0,0.0,0.0,18.42,5.9,7.7295713,18.4,0.3,16.7915,4.94,0.0,0.0,0.0,19.4,11.3,0.0,63.0,5805734.4,0.0,201,5
11375,1435.0,2022-07-20 06:00:00,-1.79,0.0,0.0,24135261.9553,94952.2,0.0222,0.1623345,0.16,255.0,0.0,0.0,0.0,21.04,5.5,7.7295713,19.7,0.3,16.8311,0.16,0.0,0.0,0.0,21.0,10.1,0.0,54.0,7022822.4,0.0,201,6
11376,2598.0,2022-07-20 07:00:00,-1.55,0.0,0.0,24135006.7398,94944.9,0.0222,5.4671155,5.47,255.0,0.0,0.0,0.0,25.23,5.4,7.7295713,20.8,0.3,16.8915,5.47,0.0,0.0,0.0,22.2,8.9,0.0,46.0,11428646.4,0.0,201,7
11377,1984.0,2022-07-20 08:00:00,-1.26,0.0,0.0,24134910.5225,94939.0,0.0222,24.8081113,24.81,255.0,0.0,0.0,0.0,39.99,5.9,7.7295713,21.5,0.3,16.9915,24.81,0.0,0.0,0.0,22.7,8.2,0.0,42.0,14533646.4,0.0,201,8
11378,3359.0,2022-07-20 09:00:00,-0.76,0.0,0.0,24135050.3479,94919.9,0.0222,22.7981221,22.8,255.0,0.0,0.0,0.0,41.0,6.3,7.7295713,21.9,0.3,17.0915,22.8,0.0,0.0,0.0,23.1,7.7,0.0,40.0,17625542.4,0.0,201,9
11379,2969.0,2022-07-20 10:00:00,-0.77,0.0,0.0,24134805.6061,94914.9,0.0308,74.4061195,74.41,255.0,0.1373156,0.0,0.0,55.47,6.6,7.7295713,21.7,0.3,17.1924,74.41,0.0,0.0,0.0,22.7,8.3,0.0,42.0,20552774.4,0.0,201,10
11380,3265.0,2022-07-20 12:00:00,-0.51,0.0,0.0,24135012.468,94929.8,0.0,46.8551717,46.86,255.0,0.355412,0.0,0.0,49.5,6.3,7.9096,19.7,0.3,17.3787,46.86,0.0,0.0,0.0,20.4,10.0,0.0,53.0,0.0,0.0,201,12
11381,2926.0,2022-07-20 13:00:00,-0.31,0.0,0.0,24135087.0361,94906.3,0.0222,59.9402386,59.94,255.0,0.6044524,0.0,0.0,42.28,5.9,7.9096,19.2,0.3,17.3787,59.94,0.0,0.0,0.0,19.6,9.7,0.0,54.0,2921760.0,0.0,201,13
11382,3083.0,2022-07-20 14:00:00,-0.79,0.0,0.0,24134885.5209,94911.1,0.0847,61.6463002,61.65,1.0,0.7509596,0.0,0.0,55.37,6.1,7.9096,17.6,0.3,17.332,61.65,0.0,0.0,0.0,17.6,10.9,0.0625,65.0,3802464.0,0.0,201,14
11383,1975.0,2022-07-20 15:00:00,-1.05,0.0,0.0,24135151.4084,94896.9,0.1564,80.8969903,80.9,1.0,0.613644,0.0,0.0,32.48,7.2,7.9345041,16.2,0.3,17.232,80.9,0.0,0.0,0.0,15.9,10.7,0.125,70.0,4160160.0,0.0,201,15
11384,956.0,2022-07-20 16:00:00,-0.8,0.0,0.0,24134853.717,94909.8,0.1564,12.9714433,12.97,255.0,0.0,0.0,0.0,12.77,7.3,7.9345041,15.1,0.3,17.132,12.97,0.0,0.0,0.0,14.8,9.8,0.0,70.0,4160160.0,0.0,201,16
11385,319.0,2022-07-20 17:00:00,-0.23,0.0,0.0,24135042.9108,94923.0,0.1564,0.0,0.14,255.0,0.0,0.0,0.0,0.14,1.3,7.9482356,12.1,0.3,16.932,0.0,0.0,0.14,0.0,11.4,9.3,0.0,83.0,4160160.0,0.0,201,17
11386,77.0,2022-07-20 18:00:00,-0.26,0.0,0.0,24135080.3253,94920.0,0.1564,0.0,3.01,255.0,0.0,0.0,0.0,0.0,1.1,7.9482356,10.9,0.3,16.6457,0.0,0.0,3.01,0.0,10.0,9.2,0.0,90.0,4701139.2,0.0,201,18
11396,210.0,2022-07-21 04:00:00,0.36,0.0,0.0,24135140.802,94891.5,0.0,15.3622973,15.36,255.0,0.1373156,0.0,0.0,34.16,2.5,7.9096,17.5,0.3,14.7087,15.36,0.0,0.0,0.0,18.6,9.3,0.0,59.0,3508704.0,0.0,202,4
11397,621.0,2022-07-21 05:00:00,-0.58,0.0,0.0,24135210.1349,94883.0,0.0086,29.2709109,29.27,255.0,0.0,0.0,0.0,50.63,4.9,7.9096,19.0,0.3,14.7554,29.27,0.0,0.0,0.0,19.9,8.2,0.0,50.0,5763916.8,0.0,202,5
11398,1524.0,2022-07-21 06:00:00,-0.68,0.0,0.0,24134946.8964,94871.9,0.0086,32.3758759,32.38,255.0,0.0,0.0,0.0,49.83,5.0,7.9096,19.8,0.3,14.895,32.38,0.0,1.78,0.0,20.8,8.0,0.0,47.0,6972652.8,0.0,202,6
11399,2384.0,2022-07-21 07:00:00,-0.57,0.0,0.0,24135180.5923,94860.7,0.0086,94.6990658,94.7,255.0,0.0,0.0,0.0,56.21,5.1,7.9096,20.8,0.3,15.0417,94.7,0.0,0.22,0.0,22.0,7.7,0.0,43.0,10204876.8,0.0,202,7
11400,2511.0,2022-07-21 08:00:00,0.27,0.0,0.0,24134631.4774,94891.3,0.0086,61.5753923,61.58,255.0,0.0,0.75,0.0,79.39,5.0,7.9096,19.8,0.3,15.1417,61.58,0.0,0.74,0.0,20.0,8.8,0.0,49.0,10316764.8,0.0,202,8
11401,2679.0,2022-07-21 09:00:00,-0.4,0.0,0.0,24135037.616,94877.5,0.0086,76.1484842,77.59,255.0,0.0,4.88,0.0,65.83,5.2,7.9096,21.1,0.3,15.2843,76.15,0.0,10.31,0.0,21.9,9.0,0.0,46.0,13448908.8,0.0,202,9
11402,1858.0,2022-07-21 10:00:00,-0.57,0.0,0.0,24135204.4556,94863.7,0.0086,95.357789,98.52,255.0,0.0,2.6,0.0,52.65,5.2,7.9096,21.1,0.3,15.4199,95.36,0.0,90.11,0.0,21.9,9.1,0.0,46.0,14815396.8,0.0,202,10
11403,2336.0,2022-07-21 12:00:00,-0.79,0.0,0.0,23739650.1647,94900.3,0.0,99.2932091,99.29,255.0,0.2490404,3.09,0.0,128.2,5.3,8.0394368,19.0,0.3,15.628,99.29,0.0,3.25,0.0,18.9,11.4,0.0,61.0,0.0,0.0,202,12
11404,3016.0,2022-07-21 13:00:00,-0.46,0.0,0.0,23931880.8781,94903.5,0.0156,84.551301,84.55,255.0,0.0,3.46,0.0,136.37,4.3,8.0394368,18.1,0.3,15.6417,84.55,0.0,9.15,0.0,17.8,12.4,0.0,69.0,585216.0,0.0,202,13
11405,2343.0,2022-07-21 14:00:00,-0.48,0.0,0.0,24135130.571,94898.6,0.0403,54.1075994,54.11,255.0,0.0,4.26,0.0,178.15,3.9,8.0394368,19.2,0.3,15.7061,54.11,0.0,5.0,0.0,19.3,12.5,0.0625,65.0,1230984.0,0.0,202,14
11406,1512.0,2022-07-21 15:00:00,-0.13,0.0,0.0,24134959.6771,94904.4,0.0403,22.0762328,29.26,255.0,0.0,2.94,0.0,184.98,1.0,8.0394368,18.0,0.3,15.728,21.58,0.0,10.09,0.0,17.7,13.1,0.0,73.0,1743264.0,0.0,202,15
11407,616.0,2022-07-21 16:00:00,0.0,0.0,0.0,24135171.0785,94910.2,0.0403,33.0002945,51.0,255.0,0.0,33.0,0.0,45.11,0.9,8.0394368,15.1,0.3,15.6417,0.0,0.0,36.19,0.0,13.9,11.8,0.0,80.0,1877760.0,0.0,202,16
11408,280.0,2022-07-21 17:00:00,0.28,0.0,0.0,24134707.7148,94942.5,0.0403,26.2431588,40.4,255.0,0.0,26.24,0.0,4.2,0.7,8.0394368,13.2,0.3,15.5021,0.0,0.0,40.2,0.0,11.9,11.0,0.0,87.0,1877760.0,0.0,202,17
11409,74.0,2022-07-21 18:00:00,0.06,0.0,0.0,24134934.6405,94940.2,0.0403,10.8564141,88.73,255.0,0.0,10.86,0.0,0.0,0.4,8.0394368,12.5,0.3,15.3417,0.0,0.0,88.73,0.0,11.2,10.7,0.0,89.0,2128896.0,0.0,202,18
11419,128.0,2022-07-22 04:00:00,-0.45,0.0,0.0,24134960.9161,95042.4,0.0,1.5315004,2.6,255.0,0.0,1.53,0.0,0.0,0.9,7.9927231,18.6,0.3,14.0078,0.0,0.0,1.06,0.0,20.0,11.1,0.0,62.0,3378240.0,0.0,203,4
11420,558.0,2022-07-22 05:00:00,-0.34,0.0,0.0,24134846.5652,95029.6,0.0,0.090333,0.78,255.0,0.0,0.09,0.0,0.0,1.4,7.9927231,20.8,0.3,14.2078,0.0,0.0,0.71,0.0,22.9,11.1,0.0,54.0,5635353.6,0.0,203,5
11421,1578.0,2022-07-22 06:00:00,-1.0,0.0,0.0,24134873.2666,95016.6,0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.57,2.1,7.9927231,22.1,0.3,14.428,0.0,0.0,0.0,0.0,24.3,10.1,0.0,47.0,6826636.8,0.0,203,6
11422,2578.0,2022-07-22 07:00:00,-0.97,0.0,0.0,24134767.2729,95011.4,0.0,1.2825652,1.28,255.0,0.0,1.28,0.0,2.08,2.3,7.9927231,23.1,0.3,14.7212,0.0,0.0,0.0,0.0,25.3,9.4,0.0,42.0,11214777.6,0.0,203,7
11423,3357.0,2022-07-22 08:00:00,-1.08,0.0,0.0,24134685.5103,95002.2,0.0,5.0,5.07,255.0,0.0,5.0,0.0,5.0,3.1,7.9927231,23.8,0.3,14.9747,0.28,0.0,0.0,0.0,25.7,8.7,0.0,38.0,14298897.6,0.0,203,8
11424,3716.0,2022-07-22 09:00:00,-1.09,0.0,0.0,24134973.2452,94977.5,0.0,5.0,5.04,255.0,0.0,5.0,0.0,9.37,3.6,7.9927231,24.4,0.3,15.1965,0.71,0.0,2.11,0.0,25.8,8.3,0.0,36.0,17369625.6,0.0,203,9
11425,4069.0,2022-07-22 10:00:00,-1.28,0.0,0.0,24135014.7095,94951.7,0.0,3.6029416,3.6,255.0,0.0,2.47,0.0,15.56,4.0,7.9927231,24.8,0.2,15.461,1.58,0.0,0.0,0.0,25.9,8.0,0.0,34.0,20265753.6,0.0,203,10
11426,2407.0,2022-07-22 12:00:00,-2.7,0.0,0.0,24135138.1241,94900.7,0.0,5.9511706,5.95,255.0,0.0,4.44,0.0,20.68,4.8,7.8877904,24.1,0.3,15.8514,2.54,0.0,0.0,0.0,24.6,8.2,0.0,36.0,0.0,0.0,203,12
11427,2849.0,2022-07-22 13:00:00,-2.39,0.0,0.0,24135188.4201,94905.0,0.0,2.1097889,2.11,255.0,0.0,2.11,0.0,59.21,3.8,7.8877904,23.4,0.3,16.0377,0.15,0.0,0.0,0.0,23.5,9.8,0.0,42.0,3498624.0,0.0,203,13
11428,2472.0,2022-07-22 14:00:00,-2.1,0.0,0.0,24135222.612,94908.4,0.0,1.0386553,2.16,255.0,0.0,1.04,0.0,202.31,5.4,7.8877904,21.9,0.3,16.1772,0.0,0.0,2.16,0.0,21.7,11.6,0.0,52.0,4418280.0,0.0,203,14
11429,2087.0,2022-07-22 15:00:00,-1.41,0.0,0.0,24134939.4409,94927.3,0.0,0.0,42.15,255.0,0.0,0.0,0.0,204.88,6.3,7.8877904,19.2,0.3,16.2377,0.0,0.0,42.15,0.0,18.6,13.1,0.0,68.0,4794912.0,0.0,203,15
11430,1145.0,2022-07-22 16:00:00,-1.16,0.0,0.0,24134986.9797,94957.3,0.0,0.0,43.17,255.0,0.0,0.0,0.0,24.19,1.5,7.8877904,16.0,0.3,16.1772,0.0,0.0,43.17,0.0,14.9,12.2,0.0,79.0,4794912.0,0.0,203,16
11431,277.0,2022-07-22 17:00:00,-1.19,0.0,0.0,24135056.5628,94995.4,0.0,0.0,2.61,255.0,0.0,0.0,0.0,0.0,1.4,7.8877904,14.3,0.3,16.0377,0.0,0.0,2.61,0.0,13.1,11.3,0.0,83.0,4794912.0,0.0,203,17
11432,59.0,2022-07-22 18:00:00,-1.22,0.0,0.0,24134891.4459,95002.0,0.0,0.0,15.04,255.0,0.0,0.0,0.0,0.0,1.3,7.8877904,13.1,0.3,15.9021,0.0,0.0,15.04,0.0,12.0,10.8,0.0,86.0,5425632.0,0.0,203,18
11442,130.0,2022-07-23 04:00:00,-1.17,0.0,0.0,24135141.9601,94931.8,0.0,0.0,0.77,255.0,0.0,0.0,0.0,0.0,1.7,7.8877904,18.4,0.3,14.4601,0.0,0.0,0.77,0.0,19.6,11.7,0.0,65.0,3443904.0,0.0,204,4
11443,556.0,2022-07-23 05:00:00,-1.37,0.0,0.0,24134723.7854,94911.4,0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,1.8,7.8877904,20.4,0.3,14.5738,0.0,0.0,0.0,0.0,21.9,11.9,0.0,58.0,5679936.0,0.0,204,5
11444,1583.0,2022-07-23 06:00:00,-1.24,0.0,0.0,24134826.4069,94894.9,0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.79,1.4,7.8877904,22.3,0.3,14.7682,0.0,0.0,0.0,0.0,24.2,11.8,0.0,51.0,6875078.4,0.0,204,6
11445,2596.0,2022-07-23 07:00:00,-1.3,0.0,0.0,24134916.7923,94880.0,0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.4,1.2,7.8877904,23.8,0.3,15.0545,0.0,0.0,0.0,0.0,25.9,10.9,0.0,44.0,11247120.0,0.0,204,7
11446,3369.0,2022-07-23 08:00:00,-1.12,0.0,0.0,24135250.0702,94865.4,0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.9,7.8877904,25.1,0.3,15.3296,0.0,0.0,0.0,0.0,27.5,10.2,0.0,39.0,14332680.0,0.0,204,8
11447,3899.0,2022-07-23 09:00:00,-1.17,0.0,0.0,24134881.2881,94857.7,0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.79,0.9,7.8877904,25.8,0.3,15.6408,0.0,0.0,0.0,0.0,28.2,9.7,0.0,36.0,17406432.0,0.0,204,9
11448,4074.0,2022-07-23 10:00:00,-1.31,0.0,0.0,24134784.8694,94840.9,0.0,0.0,0.0,255.0,0.0,0.0,0.0,4.57,1.1,7.8877904,26.1,0.3,15.9626,0.0,0.0,0.0,0.0,27.9,9.3,0.0,35.0,20304216.0,0.0,204,10
11449,4000.0,2022-07-23 12:00:00,-2.05,0.0,0.0,24134951.0239,94771.1,0.0,2.8493793,2.85,255.0,0.0,0.0,0.0,3.12,1.6,7.776285,25.8,0.2,16.423,2.85,0.0,0.0,0.0,26.3,8.2,0.0,33.0,0.0,0.0,204,12
11450,3589.0,2022-07-23 13:00:00,-1.84,0.0,0.0,24135347.8241,94769.2,0.0,5.1016138,5.1,255.0,0.0,0.0,0.0,7.18,1.6,7.776285,25.2,0.2,16.623,5.1,0.0,0.0,0.0,25.2,9.3,0.0,37.0,3403728.0,0.0,204,13
11451,3019.0,2022-07-23 14:00:00,-1.54,0.0,0.0,24134777.153,94781.4,0.0,4.4540472,4.45,255.0,0.0,0.0,0.0,550.36,2.8,7.7900166,23.7,0.2,16.8037,4.45,0.0,0.05,0.0,23.3,13.8,0.0,54.0,4278096.0,0.0,204,14
11452,2129.0,2022-07-23 15:00:00,-1.42,0.0,0.0,24134964.801,94794.2,0.0,2.2589968,4.01,255.0,0.0,0.0,0.0,464.68,3.1,7.7900166,20.5,0.2,16.8504,2.26,0.0,1.75,0.0,19.8,14.1,0.0,67.0,4638240.0,0.0,204,15
11453,1105.0,2022-07-23 16:00:00,-1.37,0.0,0.0,24135018.2388,94820.6,0.0,0.2768833,0.31,255.0,0.0,0.0,0.0,160.19,2.3,7.7900166,17.4,0.2,16.8037,0.28,0.0,0.04,0.0,16.5,13.5,0.0,78.0,4638240.0,0.0,204,16
11454,278.0,2022-07-23 17:00:00,-1.31,0.0,0.0,24134913.06,94854.1,0.0,0.0,0.86,255.0,0.0,0.0,0.0,6.34,1.9,7.8295713,15.8,0.2,16.7037,0.0,0.0,0.86,0.0,14.9,12.7,0.0,82.0,4638240.0,0.0,204,17
11455,58.0,2022-07-23 18:00:00,-1.31,0.0,0.0,24134840.2481,94875.0,0.0,0.0,1.36,255.0,0.0,0.0,0.0,2.9,1.6,7.8295713,14.9,0.2,16.5641,0.0,0.0,1.36,0.0,13.9,12.3,0.0,85.0,5248108.8,0.0,204,18
11465,128.0,2022-07-24 04:00:00,-0.66,0.0,0.0,24134897.6929,94996.0,0.0,0.0,33.7,255.0,0.0,0.0,0.0,31.29,3.2,7.7965328,20.8,0.2,15.4287,0.0,0.0,33.7,0.0,21.5,12.9,0.0,61.0,3358944.0,0.0,205,4
11466,538.0,2022-07-24 05:00:00,-0.05,0.0,0.0,24135278.3936,94969.2,0.0,0.0,52.95,255.0,0.0,0.0,0.0,73.14,3.0,7.8006473,23.0,0.2,15.5505,0.0,0.0,52.95,0.0,24.1,12.5,0.0,52.0,5554137.6,0.0,205,5
11467,1503.0,2022-07-24 06:00:00,0.47,0.0,0.0,24135136.7767,94971.8,0.0,0.0,95.11,255.0,0.0,0.0,0.0,139.53,2.2,7.8006473,24.8,0.2,15.7525,0.0,0.0,95.11,0.0,26.2,12.1,0.0,45.0,6724742.4,0.0,205,6
11468,2488.0,2022-07-24 07:00:00,0.78,0.0,0.0,24135090.9454,94966.0,0.0,0.3237526,60.06,255.0,0.0,0.0,0.0,167.27,1.3,7.8006473,26.2,0.2,16.1119,0.32,0.0,60.06,0.0,27.8,11.8,0.0,41.0,10855785.6,0.0,205,7
11469,3245.0,2022-07-24 08:00:00,0.81,0.0,0.0,24135113.0234,94949.1,0.0,21.1571585,32.33,255.0,0.0,1.41,0.0,150.75,1.8,7.8084663,27.3,0.2,16.4337,19.8,0.0,15.9,0.0,29.4,11.4,0.0,37.0,13899729.6,0.0,205,8
11470,3728.0,2022-07-24 09:00:00,0.9,0.0,0.0,24134946.5424,94930.1,0.0,67.9444383,67.97,255.0,0.0,1.04,0.0,170.25,2.0,7.8106473,27.9,0.2,16.7337,67.94,0.0,5.82,0.0,29.8,11.1,0.0,35.0,16867641.6,0.0,205,9
11471,3887.0,2022-07-24 10:00:00,1.45,0.0,0.0,24134884.6481,94919.6,0.0,89.2156525,89.22,255.0,0.0,51.58,0.0,378.05,2.8,7.8186942,26.0,0.2,16.9661,89.22,0.0,16.43,0.0,26.7,12.2,0.0,43.0,18014097.6,0.0,205,10
11472,3367.0,2022-07-24 12:00:00,1.33,0.0,0.0,24135052.7435,94920.4,0.0,45.0987569,45.7,255.0,0.0,44.3,0.0,444.12,2.7,7.9983783,24.2,0.2,17.3377,40.87,0.0,6.5,0.0,24.6,12.9,0.0,50.0,0.0,0.0,205,12
11473,3121.0,2022-07-24 13:00:00,0.97,0.0,0.0,24135011.3892,94902.4,0.0222,41.8751121,43.6,255.0,0.0,34.55,0.0,372.76,3.3,8.0298188,22.7,0.2,17.427,31.08,0.0,5.64,0.0,23.0,13.2,0.0,56.0,2820672.0,0.0,205,13
11474,963.0,2022-07-24 14:00:00,0.13,0.0,0.0,24135130.6976,94863.6,0.0721,35.2010668,39.79,255.0,0.0,27.74,0.0,698.5,2.6,8.0298188,22.1,0.2,17.5164,16.39,0.0,9.43,0.0,21.6,14.8,0.0,64.0,3771792.0,0.0,205,14
11475,822.0,2022-07-24 15:00:00,0.27,0.0,0.0,24135182.4341,94837.8,0.1029,27.7025188,29.21,255.0,0.0,7.81,0.0,729.6,0.6,8.0684544,20.6,0.2,17.5229,25.85,0.0,6.38,0.0,19.8,15.5,0.0,73.0,4142592.0,0.0,205,15
11476,420.0,2022-07-24 16:00:00,0.74,0.0,0.0,24134996.7758,94887.4,0.1201,60.1507371,61.57,255.0,0.0,7.39,0.0,488.93,1.3,8.0684544,18.4,0.2,17.4615,60.15,0.0,3.14,0.0,17.4,14.5,0.0,78.0,4142592.0,0.0,205,16
11477,79.0,2022-07-24 17:00:00,-0.12,0.0,0.0,24135082.4753,94924.6,0.1201,59.8613822,60.17,255.0,0.0,12.2,0.0,356.99,0.8,8.0684544,17.5,0.2,17.3864,59.86,0.0,1.74,0.0,16.5,14.3,0.0,81.0,4142592.0,0.0,205,17
11478,92.0,2022-07-24 18:00:00,-0.41,0.0,0.0,24134924.9283,94888.7,0.1201,17.0495667,58.33,255.0,0.0,4.71,0.0,222.98,1.3,8.0684544,17.5,0.2,17.3002,15.9,0.0,47.78,0.0,17.0,13.9,0.0,79.0,4689158.4,0.0,205,18
11488,129.0,2022-07-25 04:00:00,-1.45,0.0,0.0,24134752.8198,94786.4,0.08,90.2559074,99.0,255.0,0.0,90.26,0.0,388.43,3.0,8.0794955,20.0,0.2,16.4995,11.2,0.0,96.58,0.0,20.1,14.0,0.0,69.0,1589184.0,0.0,206,4
11489,509.0,2022-07-25 05:00:00,-1.06,0.0,0.0,24134990.1978,94756.5,0.08,88.0790356,93.02,255.0,0.0,88.08,0.0,683.47,3.8,8.0828942,22.0,0.2,16.5995,5.97,0.0,81.04,0.0,22.3,14.0,0.0,60.0,2476915.2,0.0,206,5
11490,452.0,2022-07-25 06:00:00,0.1,0.0,0.0,24135389.447,94738.6,0.08,43.5730803,94.95,255.0,0.0,43.57,0.0,784.27,4.6,8.0853846,25.4,0.2,16.7995,8.84,0.0,94.95,0.0,26.4,12.5,0.0,45.0,3190406.4,0.0,206,6
11491,786.0,2022-07-25 07:00:00,5.75,0.0,0.0,22139896.6687,94819.3,0.0956,95.9947163,100.0,255.0,0.0,95.92,0.0,705.81,8.1,8.0928942,25.2,0.2,17.0213,93.27,0.0,100.0,0.0,26.1,12.4,0.0,45.0,7370179.2,0.0,206,7
11492,2057.0,2022-07-25 08:00:00,4.03,0.0,0.0,22097516.0616,94914.9,0.1763,99.8626844,100.0,255.0,0.1373156,95.81,0.0,236.94,9.3,8.0953846,20.5,0.2,17.0964,79.89,0.0,100.0,0.0,20.5,13.3,0.0625,64.0,8152531.2,0.0,206,8
11493,963.0,2022-07-25 09:00:00,1.49,0.0,0.0,24135051.2817,94840.5,0.2867,97.8247249,100.0,1.0,0.3955476,97.82,0.0,59.16,8.1,8.1034705,19.6,0.2,17.0899,80.42,0.0,97.07,0.0,19.7,13.0,0.0,66.0,8152531.2,0.0,206,9
11494,1464.0,2022-07-25 10:00:00,0.47,0.0,0.0,24135119.4458,94765.3,0.2867,92.3092524,96.88,255.0,0.0,92.31,0.0,111.33,6.3,8.1034705,21.1,0.2,17.1254,31.86,0.0,85.9,0.0,21.2,12.7,0.0,59.0,8565595.2,0.0,206,10
11495,3694.0,2022-07-25 12:00:00,4.13,0.0,0.0,24135026.8402,94723.5,0.0,61.8784541,62.08,255.0,0.0,6.2,0.0,514.47,8.9,8.205401,24.5,0.2,17.4948,61.88,0.0,0.19,0.0,24.9,12.4,0.0,47.0,0.0,0.0,206,12
11496,1695.0,2022-07-25 13:00:00,3.82,0.0,0.0,24122748.1112,94673.2,0.0,86.6708951,93.83,255.0,0.0,6.21,0.0,781.22,8.3,8.2140279,23.9,0.2,17.6086,86.67,0.0,77.25,0.0,23.9,13.4,0.0,52.0,2079648.0,0.0,206,13
11497,1470.0,2022-07-25 14:00:00,2.46,0.0,0.0,20416467.1601,94706.0,0.0308,19.7815076,60.95,255.0,0.2180964,3.46,0.0001,658.07,7.1,8.2201008,21.5,0.2,17.6868,19.7,0.0,52.29,0.0,21.1,13.9,0.0,62.0,2355696.0,0.0,206,14
11498,1739.0,2022-07-25 15:00:00,1.33,0.0,0.0,24069264.0506,94739.0,0.053,32.5057871,37.17,255.0,0.0,9.06,0.0,790.55,4.7,8.2201008,20.2,0.2,17.6868,32.51,0.0,7.09,0.0,19.8,14.9,0.0,71.0,2791296.0,0.0,206,15
11499,1159.0,2022-07-25 16:00:00,0.41,0.0,0.0,24135048.2819,94735.1,0.1816,15.5194292,15.52,255.0,0.0,0.48,0.0,554.79,0.9,8.2201008,17.5,0.2,17.6005,15.52,0.0,0.36,0.0,16.5,14.3,0.0,81.0,2794752.0,0.0,206,16
